time,"Trace Velocity, Target, Actual (kmph)(2)",EngSpd,MotSpd,GenSpd,EngTrq,MotTrq,GenTrq,Battery Current,Battery SOC,L/100km,TP HC Mass (g/km),TP CO Mass (g/km),TP NOx Mass (g/km),TP CO2 Mass (g/km),fuel(g/s),Battery power,BattPwrLoss
73,34.66578316308256,5.326453663720887,2845.289473544027,-862.014680970143,0.0,27.875004357216874,-1.4886601931767003,65.867425614917,77.0468763796988,0.0,0.0,0.0,0.0,0,0.0,9478.10395975553,134.93442174154325
74,35.90212584698594,4.36252513234778,2940.551531323196,-893.349776711849,0.0,18.379511247150976,-1.4383432929723075,45.392629498599334,76.93334192305372,0.0,0.0,0.0,0.0,0,0.0,6558.952088159754,64.0914472552072
75,36.700667409281884,3.864546092472119,3004.4218319172273,-914.0370365348457,0.0,15.77220375316011,-1.4376203036171438,39.84487903174104,76.84469252183139,0.0,0.0,0.0,0.0,0,0.0,5763.0380251809165,49.38691687767181
76,37.51153623617039,3.839021232997327,3072.2331471932425,-934.9110416402783,0.0,17.695595323101184,-1.4826817803464083,45.670505022131884,76.7531470433821,0.0,0.0,0.0,0.0,0,0.0,6595.968959515665,64.88991909378264
77,38.49176362367995,3.969237333878128,3154.0189482178844,-959.7386769123267,0.0,19.89269505428996,-1.5388298203953639,52.67624410217341,76.64726687951936,0.0,0.0,0.0,0.0,0,0.0,7594.426785948945,86.33362578689659
78,39.386696517161376,3.6983962439608518,3224.8264571717905,-982.0655979578206,0.0,16.740977598900646,-1.5424317082115333,45.550784579143304,76.54357926810351,0.0,0.0,0.0,0.0,0,0.0,6575.647177061343,64.56333301671835
79,39.79013296448474,2.890770837697117,3252.0681185589237,-992.1798316269578,0.0,8.968349882717256,-1.4833081858476769,25.145551756835104,76.471895562226,0.0,0.0,0.0,0.0,0,0.0,3645.3365330412685,19.676455362505962
80,39.45960360565255,1.696535649287669,3217.8067506911398,-984.2488022767798,0.0,-1.0548044783951138,-1.3779922092256827,-0.936581827891867,76.45083181245671,0.0,0.0,0.0,0.0,0,0.0,-136.5293433815812,0.02729762634220685
81,38.79372322091706,1.161765217591055,3164.254664592196,-968.9643126809955,0.0,-0.6630276178184378,-1.3496230351164278,-0.15690538870105536,76.45243002287805,0.0,0.0,0.0,0.0,0,0.0,-22.869050173087764,0.0007661405922298857
82,37.695079378863625,0.16617304700973493,3070.388123427627,-942.3030331784282,0.0,-6.505196319831429,-1.246137425161181,-11.6667076213798,76.47319550828236,0.0,0.0,0.0,0.0,0,0.0,-1704.6882406669536,4.235655246760047
83,37.12225323039294,0.5885122005349663,3029.7102085659503,-928.898491936708,0.0,1.8065959507260054,-1.3116419076609547,5.584294813980347,76.47060705246648,0.0,0.0,0.0,0.0,0,0.0,812.9506722271309,0.9704244865430625
84,36.75281352215603,0.5471685301499678,3000.0092364565276,-919.8697464662762,0.0,2.6164081653194806,-1.3087875223693677,7.49881934327112,76.45622960017242,0.0,0.0,0.0,0.0,0,0.0,1091.1802020397276,1.7499149059219006
85,36.081019062512915,-0.12155229863111518,2941.616141102022,-903.3911216775624,0.0,-2.667175465410577,-1.2326095278075997,-3.9895417161318223,76.4578143535927,0.0,0.0,0.0,0.0,0,0.0,-581.960846366857,0.49530931972957165
86,35.41904315083711,-0.2404669304174962,2888.856580911077,-887.4506211004942,0.0,-0.9215769473390695,-1.2258070407036823,-0.7091160723952437,76.46066320278909,0.0,0.0,0.0,0.0,0,0.0,-103.36818485694897,0.015648183564836986
87,34.72435516157944,-0.50978831854529,2831.646824886797,-870.4698003338628,0.0,-1.7516752042659909,-1.1924078302491663,-2.20593299977897,76.46482228582265,0.0,0.0,0.0,0.0,0,0.0,-321.6656881504771,0.15143007974495987
88,34.22257590047024,-0.3992093821268961,2792.71666233999,-858.2776789384714,0.0,1.242719631096161,-1.2048231984547788,3.811732821806592,76.46057000167681,0.0,0.0,0.0,0.0,0,0.0,555.1018778133497,0.4521413400192809
89,32.480032010094455,-2.3604095812510266,2639.762612303513,-815.568126577642,0.0,-15.993610813577618,-0.9589369353027523,-25.728816583292716,76.50371343340662,0.0,0.0,0.0,0.0,0,0.0,-3770.9013658893987,20.59921619082008
90,28.788712117094953,-5.337770614218855,2328.100625776203,-726.3338441165249,0.0,-37.414108933718346,-0.5907876956897724,-55.330072410556056,76.6137007930446,0.0,0.0,0.0,0.0,0,0.0,-8162.349892268133,95.25483905220233
91,24.142857210033682,-7.278282157958948,1948.7586711307624,-614.0735213411853,0.0,-45.52593834585292,-0.3296190197529073,-56.040759843990074,76.73919965336796,0.0,0.0,0.0,0.0,0,0.0,-8270.768260122153,97.70561731727163
92,19.447757701803194,-8.18071251980242,1570.191475539536,-499.80169915751316,0.0,-44.60130728185607,-0.16732311048613496,-43.92026346135926,76.84418215358325,0.0,0.0,0.0,0.0,0,0.0,-6466.935713659652,60.00631793152479
93,16.221429945071744,-6.960518742309672,1315.445082714038,-418.9456096257936,0.0,-26.347719574113107,-0.24563635950130153,-21.360708172545067,76.90153276878154,0.0,0.0,0.0,0.0,0,0.0,-3130.620572206375,14.192998060802203
94,13.746532411259182,-6.407714493092729,1117.4161915642092,-356.947359365015,0.0,-15.626954699419386,-0.23013440142289,-10.613940472775205,76.93262188884563,0.0,0.0,0.0,0.0,0,0.0,-1552.1389123204722,3.504152479999405
95,10.980026400049816,-7.026297553825962,892.8240563720954,-289.33246763071855,0.0,-11.634493649831798,-0.08166808493208197,-6.348566979372896,76.95246098908396,0.0,0.0,0.0,0.0,0,0.0,-927.5880592144307,1.2536396548890685
96,7.931297159933259,-7.63821587740019,646.1084401790773,-214.91041160797798,0.0,-1.1157548905526757,0.059381970999121576,-0.4610768450622607,76.95990674589291,0.0,0.0,0.0,0.0,0,0.0,-67.28455706056748,0.00661248630714401
97,5.535178855401009,-7.0851119049156495,450.44729600427695,-153.64628173870975,0.0,-2.9676852318096116e-09,0.06357596744003038,-0.00545419995390334,76.95997260860617,0.0,0.0,0.0,0.0,0,0.0,-0.7958487157516664,9.252950587548455e-07
98,3.7903149325883487,-6.34347935404151,308.5203123047331,-108.46534388397576,0.0,-6.020664488439738e-18,0.051831752787719836,-0.0031411675858644818,76.95997892387223,0.0,0.0,0.0,0.0,0,0.0,-0.45834274785333695,3.069024419869396e-07
99,1.6882141257752323,-6.8162519205053504,136.69823711598707,-56.73729076068814,0.0,-1.2212172737788923e-26,0.18518358220628073,-0.00603098799835277,76.95999185844309,0.0,0.0,0.0,0.0,0,0.0,-0.8800107993931856,1.1313449758242214e-06
100,0.9655157923641796,-4.976122839424306,78.5840379646902,-34.90829641479805,0.0,-2.5001859165384525e-35,0.023003194818938963,-0.0004496558960960252,76.95999519264211,0.0,0.0,0.0,0.0,0,0.0,-0.06561140176705253,6.288958191600383e-09
101,0.6208852549931291,-4.266276365896198,50.537775470377554,-24.75958268104991,0.0,-5.002814898584482e-44,0.010227652754904034,-0.00014128864983138078,76.95999573932491,0.0,0.0,0.0,0.0,0,0.0,-0.020616088548795895,6.209157445991434e-10
102,0.4001119152012273,-3.7897293059039265,32.56791535791143,-18.210001756027008,0.0,-9.976333019352218e-53,0.0055701782154807524,-5.649792464424082e-05,76.95999593628667,0.0,0.0,0.0,0.0,0,0.0,-0.008243876618044665,9.928487936025473e-11
103,0.25949591853394816,-3.3885583105813177,21.123356263122012,-13.827117499148654,0.0,-1.989424404672217e-61,0.0028278555973906003,-2.1744038632986384e-05,76.95999601470608,0.0,0.0,0.0,0.0,0,0.0,-0.003172774424903446,1.4706134862298647e-11
104,0.17035623497716265,-3.038391780250516,13.86846999558614,-10.841045938582614,0.0,-3.967198623209542e-70,0.0011517199697529989,-6.9330925579848255e-06,76.95999604307985,0.0,0.0,0.0,0.0,0,0.0,-0.001011639974370298,1.4951064621669013e-12
