time,Trace Velocity,EngSpd,MotSpd,GenSpd,EngTrq,MotTrq,GenTrq,Battery Current,Battery SOC,L/100km,TP HC Mass (g/km),TP CO Mass (g/km),TP NOx Mass (g/km),TP CO2 Mass (g/km),fuel(g/s),Battery power,BattPwrLoss
877,71.3,405.14139871700826,5852.075343060756,-918.8901967099873,-5.122678967411337,-5.700830325777392,0.014250285820601234,-20.907787665176922,65.37559681763152,1.9037296238256234,0.003698663878768653,0.01888392937575404,0.015748569745812825,0,0.13379769951553477,-2977.3333888704974,13.750127073976028
878,70.4,412.39653970945494,5766.601394700681,-876.9217025945898,-4.293313413322782,-0.8850340622604878,0.8850949055797523,-3.6599271830796054,65.39729264331781,1.9056174279016678,0.003690798110484308,0.01884392966426793,0.015700927294310836,0,0.14781688303146992,-519.2535593293725,0.421333863225698
879,70.0,469.35989036527235,5690.999506744854,-730.2937967064232,20.75834799191586,-0.6650027928388835,-7.929829124390263,3.2088670518504494,65.40431381988661,1.9087070306555922,0.0036854382013647483,0.018816482811814434,0.015661559185939842,0,0.3414621102514829,454.5789742030871,0.32387840137013296
880,70.0,923.3556935767325,5649.594571455511,266.07639660160817,85.99064139561321,-4.669326833383635,-28.516478706789627,-19.947150224833745,65.4136242713138,1.916452017911614,0.003689108974944543,0.01883496622769765,0.01566246408387855,0,0.8139199705932789,-2840.403929688604,12.515158713509154
881,69.0,868.9286427556884,5635.893269261492,152.36165153448997,87.56319260541073,-4.553918348351606,-47.410199040063965,-21.459428001958358,65.4868861430243,1.9274363345759453,0.0036990259890158396,0.01888538363732651,0.015693577856859188,0,0.7311306315828512,-3057.7282012566643,14.483725457503466
882,68.0,677.6025005411992,5582.65785174959,-245.8313390177558,23.869777249096593,-4.525717378808184,-17.68424074824265,-12.5044920848891,65.5333076333623,1.934812053805948,0.003702190713429777,0.01890116426193519,0.01568444593977477,0,0.37572581721491105,-1778.56465054106,4.917639564305908
883,68.0,632.7858064832599,5526.0219550358715,-325.5578055810328,56.10322574221844,-3.409807481965028,-17.6791811783814,-6.0294519764342285,65.54381508020617,1.9407191422788133,0.0037026324602154794,0.01890301395226038,0.01566586781674391,0,0.5985936740871649,-856.3981589071802,1.1433412372936107
884,68.0,1132.6556115030023,5500.8933998860075,765.2163019972999,97.85346417955645,-4.4495456011461485,-37.47723081316646,-31.255070631061088,65.60074016282171,1.9514017670948627,0.003712099005056296,0.018951072933406893,0.015694650006283367,0,0.9654544243928335,-4465.193820854377,30.721141069498383
885,68.1,1427.0701140787396,5517.4219466014265,1398.0403168286423,104.62559676204607,-0.20453103011891668,-45.58328018182175,-39.44602140850472,65.70197033466688,1.9663005612785287,0.003729605233184166,0.0190395082290499,0.015770014157508498,0,1.1901600487885315,-5647.907410166623,48.928334684892164
886,68.4,1540.9387127036039,5557.5525348991405,1632.434483986127,106.06848367861863,2.1603601872975147,-47.66085870137077,-38.610976195571524,65.81122946833733,1.9831505778848233,0.0037506981208827966,0.019146034842256576,0.015866491996187924,0,1.2799638517451306,-5529.8297446895185,46.87376858474534
887,68.6,1488.2151633666742,5595.535668031801,1506.5379492270772,105.88711343918493,0.5932231479047866,-49.34897028565858,-43.462613412568345,65.93077168891898,2.0002289379571363,0.0037720579542705386,0.019253924636083015,0.01596476825294519,0,1.2366982654020016,-6234.376412276813,59.38680472567947
888,68.7,1384.588113442928,5617.905364516674,1275.1448859513268,104.81265028363451,-1.6823778237762799,-49.33563767419769,-44.36734527112146,66.05913214649543,2.016410324223282,0.0037915797852664437,0.019352487141074563,0.01605245764502963,0,1.157826508441455,-6367.718582990179,61.87731391360132
889,68.5,1181.1091655910295,5620.864433041527,833.3660570702118,102.50657386881251,-4.046280118591657,-50.86694898001058,-39.80278454492831,66.18759142132483,2.031041851140495,0.0038080580624344513,0.01943573541117657,0.01612259384876825,0,1.002956306757897,-5707.844280372223,49.79407973510849
890,68.1,861.1902013721669,5616.226650776022,141.63327304350705,88.85096487733718,-3.9828530338907644,-48.013627568585804,-19.17853632209338,66.2745587220937,2.042766038880418,0.003818966956890549,0.019491098852883672,0.01616051548062727,0,0.7374262377266687,-2738.143407096069,11.559666731590859
891,67.3,606.8186785421592,5566.4035013886505,-394.2050829394404,18.575133595547268,-4.12826432872506,-16.43717494218922,-9.14138451203375,66.30923892796264,2.049953552640313,0.0038214759365574153,0.01950359755246867,0.016149636098490506,0,0.3114973704472841,-1302.294651920206,2.626176015849854
892,66.2,415.8250418078138,5459.125117149645,-775.092199008128,-6.593169817376153,-5.400379584108023,1.105507925599299,-19.114016170662648,66.35138057383774,2.0523243006228924,0.003815106870147353,0.0194712981057374,0.01610609413324802,0,0.13927977156445998,-2729.1536183141347,11.481169614355055
893,64.8,426.43458666065317,5330.855876753036,-712.7244727853243,-4.757143352634297,-7.740391753249709,1.3891126925759782,-26.7058863447167,66.42676175116377,2.0542934841507936,0.00380823745355557,0.0194364085561417,0.01606315597355733,0,0.1540181615523495,-3819.8814640762903,22.411177145361066
894,63.60000000000001,456.13951119972666,5221.869398409842,-614.9030428426582,-4.843480487863539,-5.232044429949965,1.5106477701561434,-17.930576776495112,66.48394147611715,2.056504606813786,0.0038020496758053943,0.01940503921657422,0.016021785097513,0,0.17264553389633824,-2559.948129122502,10.102183544533288
895,62.6,484.34384471675895,5130.472850930495,-525.7333466786213,-4.827865607309717,-2.7895987327169265,1.5508823552753201,-9.623314419290654,66.51675065956239,2.0589614418432864,0.0037965128518107454,0.019377031055349974,0.015981796924668158,0,0.19023386922138677,-1371.466742320675,2.9097947032282567
896,62.1,518.5862415610289,5058.9972356153685,-429.59986076808286,8.853343857836025,0.07693654703195654,-3.058809967603484,1.6254019329034386,66.52775935308155,2.0620650465983,0.0037923244422385666,0.01935580494688753,0.015945641486813905,0,0.30701516621023967,231.07266262038297,0.08300990791186878
897,61.9,656.281673831307,5016.001829866194,-118.06385929077598,54.926123948454645,-3.019002853524083,-21.376434527308597,-7.094322254052505,66.52561335932509,2.06793969846113,0.0037934069373512223,0.0193608275855604,0.015931988683979798,0,0.5948742301236023,-1010.4882094475878,1.581361317284593
898,61.9,1091.7594888962133,4998.5621010836485,830.8320992416446,94.06945277971367,-3.5485998904155522,-37.293587994498026,-28.750083931725673,66.58066923116233,2.0782557639383876,0.0038025277112081674,0.01940723839186073,0.01595890351055587,0,0.917695589478104,-4114.919220892203,25.969552574065414
899,61.79999999999999,1265.9791010704967,5007.681535172251,1205.5084540017747,102.7813371337296,-2.9518228364158428,-46.07356147086114,-42.67560138874036,66.6867211113314,2.0919929475150782,0.003817944853623999,0.019485225315234035,0.016022291504629763,0,1.0675513472990121,-6127.5547118592685,57.213843435765064
900,61.5,1166.342175567972,5015.624065053512,987.1905237521856,100.60770899693824,-3.9668315710627198,-48.95597934367372,-41.52684744368995,66.81473254091865,2.1059824224945176,0.003833779020257687,0.019565312374771934,0.016088185639584945,0,0.9722670686583156,-5962.11208277789,54.16841600450391
901,60.89999999999999,868.1594437082302,5013.200828054198,341.8741537711928,78.90202792681455,-3.895917473514914,-40.060730842062654,-20.950613344747513,66.90688317186097,2.1170466502244296,0.003844195350803196,0.019618335729290205,0.016122717337444588,0,0.6530399880619452,-2994.7460460651387,13.786153108785248
902,59.699999999999996,572.7459364428744,4935.032460659146,-274.18857305656246,-10.70002915537863,-8.905786938048719,-1.6346191227393505,-27.887465272380563,66.95782098514597,2.121979120264075,0.003843614171385752,0.019615324182485096,0.01609858519518972,0,0.16161938762165504,-3992.6569468418547,24.42566306482402
903,54.6,468.6455833375995,4553.990440306214,-382.7574485573165,-8.786829871836822,-47.541220923272945,3.7519109333683542,-144.16869445297422,67.3226713838851,2.1240464456734105,0.003838340234680813,0.019588538358945518,0.016061651684011236,0,0.15355541801691303,-21183.532512411406,652.555341841721
904,49.3,488.5949382153921,4153.1231861769265,-216.4601231427106,-8.03870137345347,-51.82103255836335,3.9111811731909767,-143.86680406975563,67.74213792942327,2.1262184360889447,0.003834083117774092,0.019566981664663304,0.016028802570979904,0,0.16785971842396613,-21157.66793561433,649.5622869259752
905,44.9,513.1038437070749,3803.824818446668,-56.1162591852848,-7.98390697984817,-44.02140063215505,3.991110532318837,-111.39438529187633,68.084560467113,2.128589162624292,0.003830950657644629,0.01955119529988497,0.015999585364861475,0,0.18223450683580836,-16280.848738688344,389.29842150486564
906,42.3,536.76551686808,3571.3229739732833,66.53348430979561,-7.938424924148255,-25.737447432464137,3.9164483237972885,-59.94275058691551,68.28567933657878,2.1311477027604884,0.003828705549609167,0.019539965005941795,0.01597304754417645,0,0.19548033731481057,-8667.718207288286,112.70547888422325
907,41.4,550.7647302928608,3458.350679150751,131.55136000182594,-12.984974495900074,-6.979469354235185,5.332906816280168,-15.013150279545581,68.35494510438852,2.1335324787257353,0.0038277381135180984,0.019542054568129737,0.015947346612796596,0,0.03386208009927297,-2150.0513941927684,7.069461024056166
908,41.3,576.8837550790204,3404.636087138565,204.6319563042683,0.5309782600515901,2.4303003235498335,1.2452557011957466,7.096866970767715,68.3578000416158,2.1361220071882707,0.0038291442296021667,0.019566500137051752,0.01592342074624257,0,0.2952786720230174,1011.434957543132,1.5797005607676813
909,42.1,724.6122889306578,3418.0273520470337,520.5919286262639,57.310624699039096,4.472381202132561,-20.80836096697629,6.411998323536296,68.32009172898228,2.142227192145189,0.0038336472966106856,0.01958902520870395,0.015922353653269477,0,0.636781402830955,913.8865209174712,1.2895674429693798
910,44.7,1600.4945302487868,3567.6773140507676,2372.402352592496,104.38304247726492,24.831042578301496,-36.615073413898685,15.454685272596754,68.26273155448735,2.155620932589721,0.0038508651402272384,0.01967629101472436,0.015992634456532023,0,1.3300321384001865,2198.076401491106,7.492066940301855
911,48.4,2239.6487703190346,3870.6615475021135,3664.212749070038,108.77102919037478,42.28149466538068,-42.14962792412678,23.143012291972237,68.18213699517676,2.1783060839642325,0.003883188767132267,0.019840947657746084,0.01615347182661343,0,1.98396299532115,3285.437821219742,16.80176445567866
912,51.4,2227.3087479024257,4175.803305397601,3543.788619963883,109.04368079609277,35.05005637278814,-48.213403158308246,-2.967735018393382,68.17754576867597,2.2052201882731177,0.003920376786265789,0.02003037284605506,0.016344064053465297,0,1.967526019057681,-423.7351181456134,0.2762913497409489
913,52.7,1657.085232323948,4354.017025438279,2253.5875200189644,107.21519146714209,11.952967981264235,-53.713708326963676,-38.14623200804596,68.28461352114668,2.2271023371865475,0.003950433341271171,0.020183419187172133,0.01649319570900944,0,1.3776456934896035,-5489.85142667779,45.64313143913569
914,54.0,1482.0461044439903,4455.0761065487495,1843.3131808080473,105.86667905341886,7.3033337430862675,-48.75147683307003,-31.180502587363918,68.38367156145384,2.2444827776975065,0.003972848671943251,0.020296794146552763,0.016596863767235796,0,1.2320029226672042,-4481.470312009242,30.4927654643791
915,57.0,2066.6567793173876,4637.19424688282,3054.060350240242,108.14257386910992,27.28786385269123,-40.77793437427347,18.61891429573002,68.3660750645856,2.2645979760907573,0.003999474154557775,0.020432179855675324,0.016726728539673275,0,1.7537577921380607,2646.85465672058,10.872932148914568
916,58.1,1660.11985840516,4789.816357446808,2126.3649863236187,107.16675101325679,10.62655981911339,-53.17956893600724,-32.63684335549857,68.43757951113501,2.2856957416827117,0.0040272716062314485,0.020573706006480813,0.01686439104045645,0,1.3801981205332698,-4692.787627013083,33.40598424546733
917,59.20000000000001,1491.99119608587,4878.061554706584,1734.9967526460491,105.96332345375679,6.135866180835874,-49.08080043718843,-29.642198288316358,68.52785429010343,2.3031915648928476,0.00404872055009358,0.020682171781630093,0.01696420059292133,0,1.2395722479705698,-4260.204303154296,27.5543977509072
918,59.0,983.1250446889002,4904.55617248622,624.3209855553855,94.47934903733739,-2.9539877618820247,-52.08503350545812,-29.87245829954647,68.64641993750584,2.3170528668268213,0.004063582895183546,0.020757350074205535,0.01702575250562326,0,0.797832278885782,-4294.586835881361,27.98093933559313
919,59.10000000000001,744.5827522601573,4898.083865283166,109.46690854927179,67.20322335293076,-2.9255650305826775,-34.68778256716257,-11.750691429095259,68.69804141576417,2.3264234897984006,0.0040704531338640855,0.02079224825378439,0.0170407471160586,0,0.6023796150039152,-1682.8198257465372,4.329378410658744
920,59.50000000000001,757.3330610156502,4881.167498284552,142.28327028161675,78.87899875272069,-2.9156502441349037,-32.88347232172741,-11.430478480041092,68.7264524552414,2.335000284182644,0.004075908544217187,0.0208197325878874,0.017047609125980197,0,0.6980065504781371,-1636.937196301204,4.096524934873743
921,60.49999999999999,1255.95957731795,4910.785251204218,1213.55076903964,100.9287163533094,4.472781685507079,-38.68827057171702,-9.55044757300694,68.75736429729085,2.3467076182475055,0.0040866638312614025,0.020874235660705485,0.017085850297642743,0,1.0598935014290327,-1367.2279234455723,2.8597051714161226
922,62.3,1820.5181061314693,5038.703282211619,2397.4878921029745,107.13238554375545,18.007815156212228,-42.40155476525175,8.570318474418503,68.74400641259,2.3644129684427875,0.004107605201628861,0.020980316664711,0.01718426847740555,0,1.5151458383751821,1222.0109975597136,2.3028907614761325
923,63.9,1923.6192610536275,5200.094070524592,2571.3209625434915,107.97484326428008,18.19420471588362,-47.94577650106802,-3.593284961950332,68.74194903450768,2.385730622599758,0.004134287762650999,0.021116262687699734,0.017317845429960683,0,1.6018772716055902,-513.7215679600484,0.4048215274644386
924,65.1,1763.402060105838,5331.345676398685,2183.8863363884984,107.4564278554277,12.258234333296334,-50.3465379289139,-17.754664244007603,68.78355199080211,2.406476814783015,0.0041596504566022855,0.021245360573282735,0.017444003147870087,0,1.4670889096103767,-2546.4364341097316,9.882976203849376
925,64.1,867.0947032060769,5358.775644837238,233.46802360234676,85.82929820152243,-2.6653479339902395,-47.26663490435616,-16.45915869456582,68.90050962641263,2.420798629483534,0.004173884817487801,0.021317443956180696,0.01750432020619199,0,0.6491989001018605,-2360.5392181164825,8.492371918735312
926,62.7,447.9992291734949,5228.761323048584,-634.6534043483977,-9.478324498891753,-12.348223536766053,-0.4234764869476164,-40.512053117710245,68.9921596423274,2.4245399888492694,0.004170002382475037,0.021297615120454423,0.01746974634140998,0,0.1405908783068721,-5841.7971743518065,51.4450723331683
927,62.0,400.11717698646567,5132.205050271884,-708.7557223023268,-3.908799158424282,-3.1786743864025446,0.932625907802005,-10.75615314321197,69.04191102040856,2.426408152998572,0.004163082181825861,0.021262401239292923,0.017428497217128948,0,0.14344875554691744,-1541.249465794164,3.6263385552017446
928,61.29999999999999,430.21709557677,5048.075436119173,-617.7101117649192,-3.8694633790487796,-1.5960316047920242,1.0694380061689195,-5.521055985482586,69.06477868571376,2.42848103830731,0.00415664846416766,0.0212297122752527,0.017388407132027005,0,0.16304177445539658,-790.2714148134219,0.9554084921080356
929,60.89999999999999,461.1143976987976,4981.3040871560215,-530.267941332492,4.084635915752498,1.1773330505589694,-1.5126245360723747,5.697123136971979,69.0677588128857,2.4310509073353774,0.00415117180081569,0.021201937309417083,0.017350425161306544,0,0.24896608814946503,813.4780445749076,1.0173133808251305
930,60.49999999999999,538.4369127854997,4932.795320711628,-347.84307619748205,20.195423959552933,0.2325234089326908,-8.548563401081614,3.885885634891252,69.0528667602631,2.4351331088915917,0.004148443669309949,0.021187681150598617,0.017321738677519117,0,0.3576353232834645,555.0460543041054,0.4732927201536767
931,60.199999999999996,636.4394782955925,4894.5412219383525,-123.7614830507517,46.88944391002403,-2.051514520844754,-19.67130389133985,-4.050425812673068,69.04925946070685,2.4410381009726,0.004148918418949356,0.021189577903288324,0.017306803910333124,0,0.5271914579634449,-579.5469571122699,0.5142243918507248
932,59.8,753.044903591049,4870.24113440146,136.3477244203614,67.71192827374617,-2.8339142384474574,-30.75756605703267,-11.177483958984483,69.07445879713794,2.4491760366516693,0.00415322020386069,0.02121104350657665,0.01730870507152129,0,0.6311625412109028,-1601.954815472109,3.915875201335802
933,59.4,756.9736789164383,4848.545466809252,151.52179478711548,59.24397824006811,-2.764570734764108,-28.665253976570206,-11.21058682956343,69.10755827487174,2.457446000070646,0.004157797187313336,0.02123387541181911,0.017311232965262525,0,0.5855461024719959,-1606.9043432105873,3.9389777876784002
934,58.6,666.1832624700407,4805.060052315764,-31.838083271247203,21.427088070388262,-2.744424786809087,-14.010701995030661,-8.27910987071438,69.13601174246983,2.464033288560412,0.004159603995406955,0.021242581673479838,0.017297515875489746,0,0.3764608542573827,-1186.0737978290902,2.148236971484486
935,57.5,522.3675606291708,4721.275430788067,-317.71713797604446,-11.480333274601213,-4.6389799463302674,2.893997775554401,-14.621538823293067,69.16059275591101,2.467239880472964,0.004155752713821315,0.021223090496824814,0.017262779808341032,0,0.15696158509335073,-2097.7886116412124,6.70024586434102
936,56.6,507.11316002796093,4637.799476370282,-325.14050303366025,-10.07412972130026,-1.749538727497566,4.102638982719247,-6.00887266598479,69.1827774023541,2.4693878220248653,0.004150318145776203,0.021195453841034672,0.017226065133856987,0,0.1635414298423925,-860.5548438404752,1.1315695831593036
937,56.0,538.4564674884238,4569.614235804853,-236.29607018638282,-0.5783008126302064,1.0058674076071168,0.8927822922349976,3.670824710983497,69.18994053543629,2.4721526310888366,0.0041460278454157175,0.021173789279788132,0.01719166895105343,0,0.2685480536025314,524.6144628575869,0.42229851010790787
938,55.5,601.4086472982231,4521.6054696600195,-85.16125158122337,11.027419941534909,0.6448219745514434,-4.506202014792494,2.80043147891235,69.17817801468416,2.476314857666469,0.004144202183914117,0.021164516795674385,0.01716381979240454,0,0.3463436808054972,400.28083217343135,0.24578031439655135
939,55.0,657.722909166878,4478.199310135653,50.17936972607907,22.109317412741937,-0.49667062712063037,-9.620105089859365,-1.6881366520870327,69.17658480220041,2.481495048787345,0.004144254190468044,0.02116429917570582,0.017142952938498664,0,0.4178203843318385,-241.53055015707616,0.089312667581824
940,54.4,694.3337769374883,4433.428286473087,143.24942060319188,25.72165319226397,-1.6580757946875666,-12.004635318198682,-5.74358582200342,69.18912019361977,2.487354671364888,0.004145541938242082,0.021170280201677594,0.017126379060973963,0,0.4410536909393417,-822.5327294358838,1.0338530896375462
941,54.1,734.3286261755527,4399.244141205377,240.39826856558085,42.82323817813992,-1.805901827891085,-18.49767994801972,-7.659458437707699,69.20342450401195,2.493948638025506,0.004148108653306243,0.02118283192598849,0.01711626646247341,0,0.5369661435759987,-1097.4177500829246,1.838580811785194
942,54.0,831.8592536950025,4381.939716779857,457.02790355188625,74.0620848020038,-2.6994892990417334,-29.97541550858147,-15.428540583212342,69.23524551286239,2.5023271410566883,0.004153624550778779,0.021210607016078097,0.017123789634748206,0,0.7038782890555568,-2214.551725057685,7.4597269515754645
943,53.9,935.6378771535665,4383.618506128906,681.3674004335372,84.06932688941063,-2.6682117358025086,-38.372659422565306,-22.859147545779077,69.29266918194628,2.5123086548175033,0.004161686059297227,0.021251837336023517,0.017146982161259088,0,0.7538594383521621,-3287.1184176410234,16.374543099177348
944,53.9,959.9081630264483,4388.975481180259,732.3084514075257,85.79813081771192,-2.6352037240035298,-39.3647318662437,-24.37197934083345,69.360415725576,2.52263476010178,0.004170291650587446,0.02129584610634239,0.017173460941208384,0,0.7701953088063743,-3506.6724422024677,18.612396181240708
945,54.0,1000.8172950400042,4396.388037270846,818.6690139577642,88.65031206447263,-2.601007851479642,-39.964532045783315,-26.453676501951037,69.43245511541605,2.533260817195122,0.004179359389365628,0.021342158585391947,0.01720272750542641,0,0.8021057868458978,-3808.899188700323,21.926156750413785
946,54.2,1074.2934813550455,4410.880389596204,973.4182037748502,93.5872356303629,-1.6486045000975902,-41.900351054444165,-28.401440013495485,69.51126130882423,2.5446665254047303,0.004189685098440622,0.021394696683039786,0.017239366639661267,0,0.8812765002276083,-4092.2364385790233,25.27191004616862
947,55.0,1304.8348053615107,4463.531634238605,1456.7605983494248,102.86173548755815,4.423872516624206,-43.89151967531326,-23.314839906449784,69.57771324404486,2.558192772272097,0.004203449338099516,0.021464347601864456,0.017296089757852386,0,1.0971184596929153,-3356.416625613256,17.029202748711043
948,55.8,1386.226866488341,4541.018300789343,1609.3191482261561,104.51741296855604,5.826463304109762,-47.0642801512475,-26.112510077120408,69.64874019304324,2.573585850117615,0.004220134827014532,0.021548649251761937,0.017370077914606187,0,1.159073782451123,-3762.419367861412,21.359783829579907
949,56.2,1241.6356977125804,4597.973223248028,1278.551220509049,103.128350489458,0.8796983984987208,-48.95913835153851,-34.99908792869742,69.74345048275893,2.5885161623843262,0.004235892085123734,0.02162827227815427,0.01743892463396738,0,1.049023756662806,-5054.300144928444,38.36836451095556
950,56.1,975.2713335496088,4619.593999751449,694.7924429861729,92.34085819691552,-2.4139667809870033,-47.60140411974045,-27.327697694833574,69.84448972691497,2.6010048065111264,0.004247508853172583,0.021687163577332823,0.017483908453601774,0,0.7947362069829965,-3941.3348669990955,23.38963705524564
951,55.1,646.3586025322869,4585.08653606969,-7.270085741942987,1.8625059494623124,-5.325476593212208,-10.941443825256815,-16.084044810978344,69.89120718602489,2.607984479901557,0.004250149857685136,0.021700574507151064,0.017477958522933826,0,0.18878622568117717,-2314.373181099149,8.10192684462653
952,52.7,446.19887351031076,4380.928614871938,-378.25793195327094,-8.224629094793114,-20.550902821592096,2.924339967991021,-58.933382292202445,70.0503021269563,2.610063240258596,0.004245076706802435,0.021674772886847764,0.017443807266885582,0,0.1469681787173868,-8563.568544707314,108.75610982427533
953,48.4,460.3878765750768,4054.1394236941646,-247.18539736683658,-6.692829045795435,-40.45618038898002,3.1945309259149828,-109.13639431584889,70.34548752084731,2.6121397302242917,0.004240531691463514,0.021651708610709273,0.017412513066518958,0,0.1612996605757014,-16039.534135978609,372.8602580711636
954,43.1,485.70390013808407,3655.8590013824805,-70.05502681858464,-6.59944043692258,-51.84983112179363,3.4747999074789893,-124.62784156564612,70.7071261550518,2.614430982279285,0.004237089480828347,0.021634306278602106,0.01738474598470577,0,0.1772809477771848,-18389.913921398023,486.0545692347522
955,37.8,509.95074056165197,3248.752006724992,107.46897626344912,-6.480160833701842,-53.136059667833095,3.6355812867525454,-111.83520660590813,71.0458902567141,2.61693267873162,0.004234813823022275,0.021622888979902336,0.01736076037742266,0,0.19225063155076327,-16468.759456965694,391.2636738802422
956,32.5,530.7122150177194,2835.8266599040835,279.22867533608064,-8.737273417115745,-54.0599022082451,4.064547994492745,-98.0841055178849,71.34651759625939,2.619560839248316,0.004233566743784815,0.021616734653505183,0.017340314720244582,0,0.15379513219850774,-14411.329300902518,300.87303345681323
957,27.2,525.4819218093553,2417.919940161376,396.2002071616298,-13.590977071334216,-53.94065984821631,7.113125999995884,-81.8484627498787,71.60347531953025,2.619941977995536,0.0042337909162005645,0.02164008155638055,0.01732141994922771,0,3.891626413801138e-06,-11991.24785907369,209.45895811800256
958,25.1,543.295187311842,2195.9545972296796,502.94380980569895,-14.137624945583877,-22.066250347018958,7.29392831023611,-27.700673859928322,71.7142899728351,2.619941982484257,0.004229751156457579,0.02161943507369592,0.017304890881582397,0,3.111425460512986e-11,-4012.415726086018,23.98898773137794
959,26.0,602.4532683501175,2182.790355603872,635.1592190024148,7.787546171208829,8.991200120319405,-0.9994673707396495,15.934569066079996,71.69583930529828,2.622969282151033,0.004230973796080057,0.021627488695560443,0.0172933921348069,0,0.34191801499332314,2286.2674125127437,7.938156640912945
960,29.3,1080.4042978702225,2357.629017055198,1617.0424582139606,89.17909825297679,30.5473455770828,-29.54536897907673,29.32005770299912,71.59780530977785,2.6314925515319096,0.004240437739258758,0.021675508107968484,0.017320252412297888,0,0.9068939457922948,4193.530554991727,26.878802240315675
961,34.6,1925.8624879727008,2752.278139897458,3327.706255408741,107.3218082656429,58.61978310808007,-39.36254385453809,41.50650154629369,71.46741963137448,2.6491360627698937,0.004263895820903155,0.021794612021537624,0.017428788410490864,0,1.6037293416171794,5918.921337839191,53.87253217242181
962,40.4,2396.134191465737,3242.1880829957395,4196.21795484373,107.32341950596962,65.66475342418163,-40.4682468879698,52.55828700124066,71.32830858822577,2.674771630505981,0.004297374743648746,0.021965194972135334,0.017598590219183613,0,2.0928242546465885,7474.390565667133,86.39250306605159
963,45.3,2418.6227059261314,3693.3308757375676,4106.430010361914,104.8251267083193,55.35651669755992,-44.01233919539764,35.15543407029993,71.23145778860169,2.7030459429769946,0.0043329225936900775,0.022145940109317124,0.017781739528162428,0,2.089836028739458,5017.48388674115,38.65621444000995
964,49.0,2202.5270006840606,4037.9672889773406,3532.4129182113834,108.84648271985704,38.65341639972952,-48.083819972465506,4.63381355915231,71.214981726073,2.730162911636645,0.004366295750120957,0.022315836171928585,0.01795366373582856,0,1.9345368697825636,665.748837607426,0.6716119807070484
965,51.1,1722.9920926836905,4251.507608441617,2427.858934151926,107.43605947724745,18.053440315727354,-52.063717958177584,-22.7601799588881,71.28550577407748,2.752205159319421,0.004393138366605643,0.022452551122270386,0.018088053249127094,0,1.4330749935511153,-3290.033943490738,16.201791586423923
966,52.1,1267.9526870160248,4344.804503761117,1413.297924871725,103.89905630041656,2.6372958053492916,-51.154092835040714,-35.95860202169929,71.39078164417268,2.7687238524117115,0.004411371206095149,0.02254475425923621,0.01817144731173001,0,1.0690539243259296,-5213.993460776669,40.436445273929074
967,52.2,865.0029123964541,4370.129775318835,532.4697017632677,81.41283754913742,-1.6613174669605655,-41.52503380460554,-18.112927296410998,71.48377448991423,2.780327345646687,0.004421537588302614,0.022596378413438787,0.018208105717999946,0,0.6700117706322641,-2616.8317650689137,10.259011979314932
968,52.1,628.4617331842435,4343.654757773601,28.092385238615375,17.23483090505595,-1.6252019190661358,-13.323598609360001,-5.017266873592483,71.5142130280627,2.786891286084791,0.004423704585614499,0.022607053877584025,0.01819792940220439,0,0.3443104638065501,-722.8551519253728,0.7871361296944503
969,51.7,484.0839442120627,4285.01859943209,-266.7268590334556,-7.3924280811671785,-0.8202608198459269,1.1335198273431437,-2.464430471399531,71.51857502545263,2.790107385307885,0.004420508399095491,0.022590920056034035,0.018167780385343807,0,0.15677639815712904,-354.86481285425896,0.18990952490961166
970,50.9,468.4161585312622,4199.676033582805,-274.4721515801452,-8.408424921983016,-3.0862077245667274,3.4671069875778695,-9.040432551523546,71.5416606175952,2.792127107063766,0.0044155573083053306,0.022565715463000204,0.01813513113915985,0,0.1538357504886713,-1303.7039143839363,2.5555378339336983
971,49.2,491.9656732759489,4058.8071347676087,-180.19937875234717,-8.167577993624256,-11.428385937349514,3.636645722168031,-30.914399026442865,71.62149340694826,2.794308515386934,0.004411070169894186,0.02254290821220062,0.0181037333541096,0,0.16869226021007486,-4480.069015109405,29.88077929410172
972,45.9,514.9342233196318,3813.2353845810953,-55.03985393158687,-8.073847635972186,-27.670926717760235,3.8821677460198862,-69.43492309143373,71.8051984759995,2.796685568760374,0.004407294425235582,0.02252376090865217,0.018074345713461826,0,0.18257313993930796,-10150.253731901816,150.71237508163364
973,40.6,535.1653995515086,3430.573766894324,106.27779254176659,-7.905868032632666,-48.74922077744002,4.1937990784928845,-108.4267101829149,72.10692157297204,2.799240368089058,0.0044044803016334575,0.022509550021160573,0.018048081496834185,0,0.19498908569352422,-15994.893881627764,367.3994966582872
974,35.3,554.7840904578431,3032.4794430206707,271.00719590520043,-7.762439345360034,-50.558995830221754,4.3360927126771385,-97.85604792735496,72.40295089984279,2.8019575412675026,0.004402755137271899,0.022500923978550857,0.018025527723612073,0,0.20638156836812302,-14417.06231261325,299.16907512227243
975,30.000000000000004,550.487620419732,2624.3989693361214,386.98641263767496,-14.397187978424114,-51.132188125216125,7.294193294183755,-84.10929062628327,72.66388376342267,2.8029767295174746,0.004403342214140745,0.022525513176481313,0.018004940909470548,0,6.877007865912496e-05,-12366.144744463998,220.96292067403994
