time,"Trace Velocity, Target, Actual (kmph)(1)",EngSpd,MotSpd, GenSpd ,EngTrq, MotTrq,GenTrq,Battery Current,Battery SOC,L/100km,TP HC Mass (g/km),TP CO Mass (g/km),TP NOx Mass (g/km),TP CO2 Mass (g/km),fuel(g/s),Battery power,<BattPwrLoss>
806,52.7,1563.8466214235968,4334.97641273311,2057.408928965284,103.91266262910177,17.403546885936606,-41.07565588688483,6.2993091154724015,67.14297242398318,1.65144736487738,0.003854179980052568,0.019775284096925055,0.016337044697843764,0,1.2992244413024825,895.4320299261393,1.2460531074098522
807,53.0,1324.8801737680544,4393.442978036946,1521.7072910952493,103.74433448687837,-3.3570896081512354,-50.22507878415617,-57.27911657836706,67.32420117057451,1.667822300442567,0.0038816462342154967,0.019913904136117887,0.016460267610493167,0,1.0981220330793762,-8260.122072829388,103.00715662656852
808,52.5,965.6608290883582,4388.247649713518,745.0011701676883,61.475652718986225,-5.094513976190072,-34.687953404461986,-30.335137104971857,67.52346717857999,1.6790952093847664,0.0038970071796248134,0.019991711828784738,0.01651325020731625,0,0.5272697566318051,-4350.9468999189785,28.8857197267711
809,51.3,66.37666897131598,4285.157232389459,-1171.79956080537,0.7101053122416008,-12.05599637091864,-10.613444674589589,-23.44283467499215,67.63951017321659,1.6820745531944723,0.003904656816431083,0.020091014816974694,0.016479636043257324,0,0.02672469195854438,-3358.2080091589087,17.248958599844823
810,49.7,-139.52999511170506,4134.061452309751,-1571.5437682368547,0.008287855931588947,-13.872051703077396,-2.662218216802375,-34.346536174990064,67.77988509458238,1.6821000082038717,0.003897266473424703,0.020067983337774847,0.01643733655785691,0,0.0,-4933.521573755909,37.02113049479057
811,47.4,-148.4559826016782,3943.529436730593,-1532.3873361793912,5.581477817639109e-05,-20.47849972320496,-1.6755202460825833,-51.36081638947025,67.99125600924707,1.682100008188819,0.0038874252480119715,0.02001730843956364,0.016395829643447924,0,0.0,-7408.46821926174,82.76734076176653
812,43.7,-138.45426947908945,3661.9987073447846,-1424.282606419288,3.758942377953875e-07,-35.34688865231638,-1.3223945656011884,-83.90206288948258,68.3344300489192,1.6821000081773185,0.0038782372142872295,0.019969996988071705,0.01635707766634849,0,0.0,-12196.478014767661,220.79870587179045
813,39.7,-126.83444496368669,3354.6890258488224,-1304.7568234300563,2.531469378028968e-09,-39.58548668460494,-1.1310384991258458,-85.7066070839371,68.70771743052107,1.6821000081608304,0.003869863774219606,0.019926880076743266,0.016321761368959898,0,0.0,-12473.038645466886,230.31554363156377
814,35.5,-116.06934786215714,3029.5152261415465,-1181.5983377905209,1.704824540403481e-11,-42.7356193496719,-0.9528939170058477,-83.12996622073828,69.07532014539971,1.6821000082012527,0.0038623445681181747,0.0198881618591792,0.016290047910856306,0,0.0,-12101.696108119393,216.59856666888655
815,31.1,-106.38380241003352,2687.2839443539824,-1055.5419475247277,1.14811845593997e-13,-45.79633374132261,-0.7698039051267684,-79.30513304974615,69.4282700262915,1.682100008201293,0.0038557096237664353,0.019853996899327764,0.016262063985666462,0,0.0,-11549.820389288006,197.05832699504006
816,26.3,-97.90370210989808,2315.9025268883283,-923.1478240920038,7.732033166052439e-16,-50.899727867709174,-0.5561341641765192,-75.93896606343966,69.77071324691964,1.682100008201293,0.0038500094810192008,0.019824645462764245,0.016238022733827476,0,0.0,-11064.988448556462,180.62495095961683
817,21.9,-89.60796963513677,1963.7588861559743,-797.0590703949567,5.207157551699597e-18,-47.59439262012759,-0.42488233238715134,-59.798594998823276,70.05256196085837,1.682100008201293,0.003845235952161633,0.019800065388955568,0.016217889622339852,0,0.0,-8690.967327779068,111.97264621758764
818,18.0,-81.82610860305074,1642.9310234504949,-681.6984750852612,3.506773598342612e-20,-42.61051448333954,-0.3232937070634961,-44.483956495465165,70.26639622755368,1.682100008201293,0.00384129336696291,0.019779764048359717,0.016201261146902964,0,0.0,-6446.647707760268,61.95080382143447
819,17.0,-72.25291336347057,1502.7188057370176,-617.9081343993595,2.3618252553010264e-22,-12.352454590793961,-0.5313970804844653,-11.327210969499472,70.3428838821684,1.682100008201293,0.0038378416093712503,0.019761990099797924,0.016186702814379016,0,0.0,-1630.0441020877029,4.016557291614782
820,18.0,-63.229551571916566,1512.3337762201575,-601.3075893028181,1.5906262378962105e-24,12.053220422629993,-0.7612719287815186,15.977427973647876,70.31310733310391,1.682100008201293,0.0038343960496575063,0.019744248065633456,0.01617217062238355,0,0.0,2285.4396472325293,7.991609197334111
821,21.4,-53.561494542770546,1719.7664005040237,-644.0439047023277,1.071214298769707e-26,46.996437178483035,-1.1734680655919485,68.45902827907624,70.11597218837899,1.682100008201293,0.0038305247286731805,0.019724313682000068,0.016155842715020376,0,0.0,9676.042506722022,146.74550264074398
822,24.8,-46.31728796142305,2014.5921731683175,-718.8694159370409,7.214120148653054e-29,50.00348683955002,-1.3495550936591636,85.03749916300319,69.78332387391417,1.682100008201293,0.0038259952065166415,0.019700990058691654,0.016136738740312295,0,0.0,11962.549329865311,226.4978298077748
823,27.9,-40.87278371811921,2289.7381896566103,-791.5482506293222,4.858367702799913e-31,45.365896840258834,-1.4300549875189905,87.30576575073657,69.41729954688829,1.682100008201293,0.0038208414751563064,0.019674452228711576,0.016115002064751954,0,0.0,12258.781388045125,238.82657653493706
824,30.8,-36.21416891315808,2533.8607271478845,-856.404138000787,3.2718801807059394e-33,41.29093512594928,-1.4962204911059909,87.72446395109709,69.04635983777693,1.682100008201293,0.0038151173023364877,0.01964497705539578,0.01609085946228855,0,0.0,12299.478845069121,241.20925780363834
825,33.0,-32.554036795570596,2724.880975378726,-907.1208975409402,2.203456093026228e-35,32.51566244439659,-1.4962112814559092,75.0056682493855,68.70723042036606,1.682100008201293,0.003808915218946524,0.01961304100304508,0.016064701196554444,0,0.0,10537.750651676391,176.39367844930138
826,35.1,-28.926741070336384,2890.7739245183902,-950.1928312958195,1.4839231529703684e-37,31.109289550925766,-1.5496894587430532,76.357791570187,68.3868301674016,1.682100008201293,0.003802317337637712,0.01957906688989095,0.016036873590618467,0,0.0,10717.188828463368,182.86727131145688
827,37.1,-25.52887363721381,3049.81791590089,-991.6600815048248,9.993518504365797e-40,30.43724591765031,-1.6103153480773233,78.91573603197448,68.05644681411226,1.682100008201293,0.003795347144960169,0.019543175653954865,0.01600747570271323,0,0.0,11062.09705705841,195.38672449116876
828,38.9,-22.572058377228725,3197.218114052103,-1030.5083172091533,6.730160648628678e-42,28.560028481890797,-1.655780143971942,77.67347087451829,67.72449952297978,1.682100008201293,0.003788037654463843,0.0195055372901229,0.015976646772697032,0,0.0,10882.50066441279,189.3443840920889
829,41.4,-19.05040711272119,3381.9147687700197,-1079.5814960454172,4.532443937194116e-44,37.368687358348524,-1.8144794194935578,106.74409637597083,67.32397396435329,1.682100008201293,0.0037803451279060612,0.01946592657942913,0.01594420232762705,0,0.0,14843.7470943657,357.73596348748526
830,44.0,-16.005187206036297,3595.9248567259074,-1138.689577159141,3.0523859854658193e-46,40.08245945599612,-1.9347587245215672,121.19049655804933,66.83280154050884,1.682100008201293,0.0037721982435647674,0.019423976268790017,0.015909841556881944,0,0.0,16780.610988856344,461.33645402935974
831,46.3,-13.794574241779948,3796.939273086528,-1195.6158704557142,2.055637164711632e-48,36.80477281044451,-1.992546027392832,117.03760204255804,66.32581663201995,1.682100008201293,0.0037636220222289555,0.019379815196400224,0.015873669989588977,0,0.0,16209.63167282801,430.4708689111691
832,47.7,-12.673941980519366,3936.0351878978786,-1235.8941367709042,1.3843741168595374e-50,25.715847396326488,-1.9492464486656607,85.15840850413609,65.90388648148807,1.682100008201293,0.00375473572265296,0.019334057454909317,0.015836190618370282,0,0.0,11869.604071420757,227.99462501749363
833,48.2,-12.209733589397768,3992.5715680230164,-1252.246195373346,9.323102969387474e-53,13.179319720147776,-1.8549138588990726,45.17190582853733,65.63844047772739,1.682100008201293,0.0037457129462582905,0.01928759696072197,0.015798135634625125,0,0.0,6345.842227879593,64.16784133326088
834,48.7,-11.228797872307704,4015.87542171934,-1257.2731008590679,6.2786675884247765e-55,11.524100292114571,-1.8452484394517723,39.97630013183771,65.46294042806922,1.682100008201293,0.0037366400227144747,0.01924087824653343,0.015759869147362406,0,0.0,5618.343613936234,50.26425048406599
835,49.3,-9.902674437532246,4046.833995141255,-1263.9041073260373,4.228384778691953e-57,13.669265533299328,-1.876270832300859,47.59366538853872,65.27573789427612,1.682100008201293,0.003727508699331609,0.019193858817214193,0.015721356349559724,0,0.0,6672.219523471741,71.25750634123678
836,49.8,-8.760768660090804,4082.3796107463613,-1272.343730807164,2.847616565915293e-59,13.69952305064973,-1.8916699978099238,48.26566196031616,65.07083253153284,1.682100008201293,0.0037183201527465136,0.01914654473155657,0.015682602203868606,0,0.0,6759.531231426834,73.29840653083153
837,50.2,-7.832270530058243,4113.546762885643,-1279.901049324582,1.917734674322544e-61,12.848536866168505,-1.8970161557430614,45.83501923222226,64.87079961873914,1.682100008201293,0.0037090939639590494,0.01909903681694344,0.015643689296246942,0,0.0,6419.154745079766,66.1144618108489
838,50.9,-6.648339634951012,4159.718559127146,-1291.5104594693516,1.2915033312839595e-63,16.471698232933363,-1.9497292812227398,59.148285749662755,64.64437549265665,1.682100008201293,0.0036998127143518167,0.019051245380630896,0.015604544160926215,0,0.0,8255.407275068868,110.12365110419536
839,51.8,-5.4417545886382515,4228.804770151811,-1310.107071059499,8.697662283792152e-66,19.820614112954594,-2.010883323683737,72.38020838191652,64.35960202329787,1.682100008201293,0.0036904320172194815,0.019002941864559326,0.015564979589969968,0,0.0,10066.673473072078,164.95099603521427
840,52.5,-4.703580945520647,4295.547138237854,-1328.9999061476713,5.857462955801536e-68,18.098894227165726,-2.0245013963901326,67.59536729511456,64.06042426892509,1.682100008201293,0.0036809537358300703,0.018954135863153934,0.01552500344200523,0,0.0,9406.080394044846,143.90442215797495
841,53.3,-3.961704122921848,4360.439415607989,-1347.314936389768,3.9447234393686104e-70,18.67980715661677,-2.057705575301326,71.0689770431527,63.76436403117697,1.682100008201293,0.0036713887546250094,0.018904883423079905,0.015484661623881889,0,0.0,9878.0411048447,159.11973895446226
842,54.5,-2.8802676509258185,4448.981097911643,-1372.1547599892117,2.6565841099672423e-72,23.53087353916193,-2.1408515835670565,90.63948598766345,63.4150672127978,1.682100008201293,0.0036616939536464367,0.018854962509071826,0.015443772270370916,0,0.0,12537.559770386084,258.9075053822349
843,55.7,-2.036462301605366,4551.777758293475,-1401.887846744976,1.789083377277283e-74,24.673312417021734,-2.196486598952832,97.43988286228331,63.01045543020538,1.682100008201293,0.0036518360938953766,0.018804201965351115,0.015402195190747146,0,0.0,13451.358201652898,299.3313170288701
844,56.5,-1.7968452481390758,4633.398051170876,-1426.4287733782435,1.2048627855751784e-76,20.103166948008543,-2.1894736851935543,82.39040627823317,62.62872250334498,1.682100008201293,0.003641853708084984,0.018752800206332285,0.015360092902810941,0,0.0,11394.570897862452,214.0874490977202
845,56.8,-2.0014025412046075,4671.590725975727,-1438.598207124604,8.114179308251371e-79,13.123265838576511,-2.14049521674113,55.10510343545526,62.34176801013892,1.682100008201293,0.003631828682692707,0.01870117888562206,0.01531781077570722,0,0.0,7659.039818187975,95.79464858334076
846,57.0,-2.0391500421818556,4683.092963970944,-1442.2102098854316,5.464514850545728e-81,10.476959229599503,-2.1198134375321533,44.616800121932506,62.134223694308346,1.682100008201293,0.0036218148212314493,0.01864961505073765,0.015275575734244864,0,0.0,6210.554945494272,62.8117637770059
847,57.2,-1.8566379385086147,4689.874347859437,-1443.8962243096205,3.680091530818035e-83,10.481282287045374,-2.121821662825169,44.73798876899866,61.945059091581975,1.682100008201293,0.0036118211214260826,0.018598155033176803,0.015233425727748873,0,0.0,6223.688269698231,63.164916509690954
848,57.7,56.64658825578258,4712.990008571417,-1324.2454712926592,2.4784327414595755e-85,14.497581560602551,15.789807866559993,43.899651238102415,61.720061059050416,1.682100008201293,0.0036018216696669936,0.018546665397391936,0.015191251461480074,0,1.1322338909779238e-177,6108.7439169596655,60.832958761011746
849,58.70000000000001,953.2005959718479,4746.862672552883,607.8835822205418,77.11776366032828,2.8930711462156617,-13.899514591327197,7.42599670477106,61.50077897934225,1.6864455263463078,0.003600975792474651,0.018541843431864487,0.01517943645863114,0,0.8225827763225125,1041.7807914533257,1.7410758361213008
850,60.099999999999994,1998.0157963838321,4821.549890289859,2848.7371402396143,107.3617726930533,11.432924609097784,-37.47840028539423,-24.20964207854814,61.55032294888887,1.7038986929187767,0.0036276980416934538,0.018677084142403953,0.01530334231239129,0,1.6644100283189123,-3420.5709615876463,18.503942746008313
851,61.1,2164.5759587702655,4942.9707731064245,3172.3350473046044,108.79845316949906,11.645580506908573,-47.75319278850696,-54.35404118796005,61.74015701472085,1.7285513275403446,0.003667528688036247,0.018879745438774853,0.015505863703261385,0,1.883972788833456,-7731.394765071002,93.2549948596001
852,61.7,1976.9562510565277,5034.043469810938,2737.8639224762132,108.33342168610329,5.319827231376697,-50.8012371961884,-70.04231244535329,62.02747431163428,1.752395204893677,0.0037058653332028998,0.019074856029370597,0.015700058568214943,0,1.6466832938447982,-9998.710260847527,154.81377750475104
853,62.3,1854.2491466005706,5097.177962577946,2452.6162751974293,107.80693590745896,2.801460336688298,-49.55225602695495,-67.53596926609042,62.322508309049674,1.7739058348698644,0.0037399830749354677,0.01924831984775321,0.015869537629242113,0,1.5434654201755003,-9647.343742217892,143.89175545738127
854,62.9,1789.605262449715,5150.350423198817,2296.230020512677,107.49372656329746,2.0446750511741496,-48.92137446911204,-64.00188037440579,62.603539452538534,1.7943880758315158,0.003771700372972039,0.01940928728450679,0.016024916312108735,0,1.4890979154810482,-9145.984133479084,129.1914852223622
855,63.3,1676.080863261327,5190.02782590641,2038.0784922725968,107.00004706192706,-0.36902142417065853,-49.51803158122768,-65.65632761108947,62.88756381768601,1.8138548639111371,0.0038010800169199217,0.019558084848440717,0.01616654143516046,0,1.393621386932057,-9396.837541468618,135.9199183176699
856,63.4,1505.95220536195,5205.351760977154,1664.7614702658957,106.10703067792687,-4.273279733965756,-49.98517481140809,-66.48956395630029,63.17791120010422,1.831669180691807,0.0038268971619783566,0.019688314746379193,0.01628692856168756,0,1.2505394258881184,-9523.985614369498,139.35281131563622
857,63.5,1431.5711567398089,5207.64563029965,1502.8990495565308,105.26063636833342,-4.921803162532171,-48.55710067683254,-61.61748861972002,63.451495236881186,1.848142233919411,0.003849805094181533,0.019803544703813767,0.016390171397824414,0,1.1935858509577706,-8819.107270459861,119.64720331513742
858,64.5,1746.0456314906662,5255.574774588199,2169.5474995675318,106.9693403290335,5.468835420666465,-44.2967978876812,-37.759458224242636,63.645319301748785,1.8660790128386826,0.003875444629598802,0.019932950961932042,0.01651016723600492,0,1.4524768180395105,-5377.071662045124,44.92262734297204
859,65.8,1991.9407738666223,5357.899662145739,2670.9034723465115,108.12977507841998,11.856686175539483,-45.9294184703724,-27.993335526416697,63.77309984879312,1.8873316924380859,0.003907377704387301,0.020095214918696862,0.01666873336773998,0,1.659348377978479,-3978.2517846758115,24.68707179650342
860,66.8,1940.0472189636587,5462.6712205116055,2526.298941669614,108.12043444164418,9.542559244291162,-49.359736095926195,-38.76681623241061,63.927936826075204,1.9095642671007138,0.0039408649076298746,0.02026563569738854,0.016837274972280297,0,1.6156828816718727,-5523.3564830610385,47.3386519087299
861,67.4,1727.5922795812653,5533.349852004619,2044.2798665208827,107.32510455991893,3.7401579369288673,-50.86330260452436,-49.81868685831857,64.1329823269335,1.9301506533323844,0.003970719052070882,0.02041712852285942,0.016984326418994083,0,1.4369555629509663,-7117.564719268704,78.16179371515223
862,68.8,1965.090406182721,5621.924868177505,2531.6680940537294,107.99426082777197,11.001563766033147,-45.0574667180029,-22.874189247872124,64.2634002280378,1.950917527790574,0.004000561555681457,0.020568602252521998,0.01713184037751889,0,1.6367764216812137,-3249.383865112527,16.475814714944928
863,71.1,2452.296773476968,5788.576228714975,3536.1198533198813,98.75618870188447,25.734615697128568,-39.10439449223168,29.63275236738645,64.2219305690525,1.9758925556141325,0.004036871571070863,0.02075290625262443,0.017318060416073984,0,1.910390511776598,4160.178539169938,27.651378620263756
864,72.3,2139.490744466954,5937.196667947513,2812.735354942182,105.78922296928837,14.27635999506303,-49.99172909596951,-23.074369003499754,64.24637796948045,2.00137152525342,0.004073370370736302,0.020938022803230222,0.017505916951881226,0,1.835650584551951,-3277.8437319568307,16.76572191820179
865,72.8,1745.5318160758934,6003.497076992057,1938.8046059037065,107.4962764231862,2.6846169162537192,-52.86150220152887,-52.46402097085394,64.44671906751522,2.023199220794002,0.004103602407468605,0.02109158592544619,0.017657753871504787,0,1.4520534702311143,-7504.108748371037,86.65667618772979
866,73.4,1645.9927935298283,6038.198682808951,1712.4849667868248,106.79750232153657,1.2726497185370391,-48.85181106125291,-46.233494847069956,64.65621293803815,2.0420958030468612,0.004128039246708279,0.021215031154278145,0.01777505858673177,0,1.3683248033298139,-6606.366270666579,67.28291157295996
867,74.6,1917.6215312913628,6103.493565578531,2280.9689157805396,107.77902402423543,8.51967978883182,-44.76105734954339,-22.060007644642965,64.78382134313246,2.0621570682435704,0.00415441893825893,0.02134866046336907,0.017904602870230338,0,1.596855213662184,-3136.1265313591416,15.316139315257752
868,76.0,2158.668630279594,6209.975869530498,2770.545810570301,106.47185806453135,14.064991762334651,-45.13213556938681,-8.777547744243488,64.84455333148175,2.0854932916896467,0.004186118956399433,0.021509854321530374,0.01806663523067315,0,1.8187255596893919,-1244.3169786339101,2.4247055365593244
869,76.6,1891.2814165967472,6292.14951600691,2165.9741458891244,107.97995905240371,6.14074040101475,-52.041531379078194,-40.82239968588078,64.98164766455184,2.108448070585073,0.00421682246853457,0.021665948616704508,0.018223237563324553,0,1.574673575088167,-5829.6295688575065,52.43875230902018
870,76.5,1453.15465280706,6306.661976092345,1212.2439460403616,105.96302754505183,-4.04028540958336,-53.45898492861099,-55.96667720031429,65.21807620291506,2.1270698607310674,0.0042393658156106165,0.02177968879219504,0.018331047629019204,0,1.210013321832894,-8026.456379045118,98.54066180731157
871,76.2,1122.2136459175413,6290.927721936267,500.0381015953172,101.99009569411375,-5.354532337395831,-52.92069114231153,-37.54124827736721,65.42601308259717,2.1417246815436806,0.004253981089378387,0.021852890757936106,0.01839208084350992,0,0.9581302394602355,-5366.845177162295,44.32889250731516
872,75.8,782.4859773263636,6266.207146438239,-228.44806599681488,86.73428696223,-5.3065935895094265,-47.03942098732252,-12.759069484214084,65.5358195906308,2.152832520432712,0.00426145335708385,0.021890290628328955,0.01841171829575749,0,0.7071642844276836,-1814.904710315021,5.119900683203286
873,75.4,608.9584334976666,6211.709561048159,-587.6921448723159,55.202173246515265,-5.991254232279334,-29.986727110688225,-8.12513245829667,65.571404750036,2.160974427814957,0.004263169086949328,0.02189815084052626,0.0183990903928361,0,0.4980238256845019,-1154.7337580158808,2.0762017115574736
874,74.8,518.3479010472374,6132.39208512695,-759.6650811912834,43.467057375713594,-6.349923695075256,-21.921367862328367,-9.511652286630614,65.60984877097813,2.1670410452500373,0.004260951906450835,0.02188575484512055,0.018370804609791257,0,0.4327500126110391,-1352.415600392705,2.845145584270826
875,73.9,522.7148112926703,6050.36047801695,-725.0177465830707,41.17107170029901,-6.494858411789782,-20.594210384791765,-11.169993624320583,65.65340277295549,2.1728141412133843,0.004258313161719308,0.021871249481513193,0.01834220766110199,0,0.4161752051231852,-1589.0767286846365,3.9235590404165688
876,72.7,496.9285030394026,5957.200025022957,-752.2849772636132,20.533985252958047,-6.404603578933975,-12.486198868871092,-15.262693145025894,65.70896396921478,2.1777561013537188,0.0042542435770784965,0.021849543484261096,0.018305227054172094,0,0.3045924902224732,-2173.780944381103,7.325098044186313
877,71.3,436.32804183505147,5846.622845344053,-849.6384152598846,-3.3264968345416235,-5.525614140524317,-1.3858084973411233,-19.17519830637828,65.7823785929192,2.1808598526907956,0.004246768951746701,0.021811066248605245,0.018253655747612018,0,0.14037155042745225,-2734.201070361635,11.561125285283206
878,70.4,433.9102071905509,5748.185714435487,-824.6561347180685,4.447752165066054,-2.8449466209152896,-2.3054818897154163,-8.520646847333886,65.8405657980651,2.183315700227709,0.004238282298735969,0.021767561275707153,0.0182002786251592,0,0.2314497793225854,-1212.407237344489,2.2826596583905907
879,70.0,538.6977765702859,5680.372492312379,-576.8012539806921,42.90437303243141,-3.571891161315402,-16.91852846346246,-3.6443976119251156,65.85226343465173,2.1879060929535616,0.0042341922746933795,0.02174589645809524,0.018165439771427455,0,0.48244922828206754,-518.0278885560616,0.4175828406990614
880,70.0,1165.4087435866347,5644.388050277088,792.1264319737894,97.56735811745062,-4.37169759278074,-34.619546953193606,-30.267543853652462,65.9304670186543,2.198032197878463,0.004240763274384085,0.021778762963860627,0.018180887606600627,0,0.9906436065743717,-4329.0693215540805,28.80134524663841
881,69.0,1036.0166992841416,5632.231566084049,515.509869711535,96.82635395406228,-5.593949567951569,-51.40017716390079,-36.43446591329559,66.10548143532543,2.2111720147101552,0.00425322655255372,0.02184134419942295,0.018228792552668453,0,0.8470941394843307,-5220.420311795049,41.72631020546831
882,68.0,756.6793413591068,5593.101872776233,-77.70347227818687,45.411882855869045,-5.464209753324747,-28.084634990056394,-18.024292542744828,66.21311330141091,2.2201520719690833,0.004257779442015208,0.021863993013528277,0.018230215215407772,0,0.4608837639457872,-2572.4861235195212,10.21072479488477
883,68.0,718.9526418122898,5530.812138096653,-140.330241549101,69.52085603840005,-5.702389541767574,-23.29094997329941,-16.008641988576827,66.26992421764932,2.2271939182272265,0.0042587641467043795,0.021868157757432626,0.018212959296854053,0,0.685376299007795,-2283.944260226093,8.054253961828952
884,68.0,1178.485803083543,5506.329577181274,862.847063824114,99.60257803989052,-4.6766270058443995,-39.14842936440144,-35.01382845946153,66.3816943739853,2.2384896295523915,0.00426778169600695,0.021913477107287214,0.018240838900962723,0,1.0008326570548776,-5017.04666698966,38.52554075044792
885,68.1,1437.5337046999173,5522.359205609521,1419.1955828432447,104.81404799083427,-0.44891903324419496,-45.93727619944778,-41.21896910695,66.54342580557943,2.2536468196006783,0.004284160676087396,0.021995754167324508,0.018311647617172567,0,1.1981240145915426,-5915.432939784998,53.38215230955176
886,68.4,1544.469192725235,5560.730411484295,1639.1082316822497,106.09562666608356,1.8993288477678916,-47.674597373025485,-39.94407666508272,66.71336582701505,2.2705578705954235,0.0043037487410574156,0.022094233716214627,0.018401380992298773,0,1.282933063465047,-5732.1232263725515,50.122813174227936
887,68.6,1493.23895972997,5597.372871626695,1516.8588177152044,105.92795935958655,0.4260728025185612,-49.31521149639413,-44.45785359348317,66.89663402907138,2.2876814875869176,0.004323575779161471,0.02219394036622809,0.018492750224692937,0,1.2405219354387025,-6387.668359074139,62.07988297147302
888,68.7,1391.6694606312321,5619.031190446325,1290.1421794970104,104.89080588118844,-1.771807970954492,-49.3322725309784,-45.10489287398596,67.09167965882266,2.3039261438315,0.00434160720190162,0.022284521814138904,0.018573755866778324,0,1.1632162044214152,-6483.782195160683,63.88803234596714
889,68.5,1199.9052202023483,5619.071909266026,874.6411973724349,102.69937713944736,-4.664780240316585,-50.376201217852426,-42.74782638866,67.29024776204429,2.3186574298084324,0.004356674083655217,0.022360189717162884,0.018637654625000118,0,1.0172622032609044,-6144.620731832535,57.37425750362724
890,68.1,906.4527913331879,5612.307427975714,240.90536510486112,91.91259396298392,-4.536257527808843,-48.78145558883473,-23.890290896372786,67.43656145320274,2.3307655028874112,0.0043667317001483035,0.02241075699408951,0.01867255143072655,0,0.7694397051797417,-3421.0417707112924,17.91721754743004
891,67.3,631.9309948709475,5568.262483623825,-340.3654346830305,28.89420854415578,-4.613507124280611,-21.218745140201282,-10.37622580743328,67.49991173935848,2.3386194162285348,0.0043689234007484885,0.022421241394850074,0.018661416925382666,0,0.3579411230697001,-1481.6651940468794,3.3797141479995325
892,66.2,412.19463384073885,5463.0394039360135,-784.1591065595999,-6.553136182217356,-5.824916702367676,0.6272022338183657,-20.335370558453917,67.56113849856276,2.341251373018451,0.004361503857436257,0.022383215201621384,0.018611893859586923,0,0.13722669184570316,-2910.549416995242,12.980148499878123
893,64.8,414.68434188954296,5333.593493090244,-739.0238191649465,-4.189571674514891,-7.966127668015279,1.1027668868285048,-27.314513611988318,67.67660544406667,2.343175412350347,0.004353050601489402,0.022339899853681157,0.018562044662890485,0,0.15039435404227844,-3916.4809547953437,23.41607086646525
894,63.60000000000001,444.99861716059223,5223.80438199788,-639.6356973882506,-4.30181674334288,-5.406958426165696,1.2490756000060759,-18.397638721549363,67.76425038840863,2.345341316178761,0.0043453167173002445,0.02230030726470486,0.018513956276280642,0,0.16963094629853026,-2633.325679519079,10.622200941363118
895,62.6,474.07081077022264,5131.862139486145,-548.418108387986,-4.323079919915881,-2.925778471906604,1.309823192798666,-9.991631844926683,67.81499998923681,2.3477623403309003,0.004338283850081386,0.022264340546502222,0.01846742069402565,0,0.18796839022160255,-1427.6740528154508,3.1328666647013175
896,62.1,508.76703936341306,5057.80039477482,-450.5074251134248,9.906969202559404,-0.4005178352817592,-3.457251430972817,0.17455383986629402,67.837281494302,2.350832474447661,0.004332634026770712,0.022235308485657034,0.01842499732795751,0,0.30789791711189424,24.887056080258635,0.0009561335052390106
897,61.9,659.5581995119638,5011.920216586686,-109.7090576316816,58.96563078460566,-3.748033574464186,-19.190237585320006,-9.583872679538175,67.84054299694078,2.3568265985703993,0.004332537536118282,0.022234036742813643,0.018406673687126576,0,0.6163945164704345,-1369.3562177717527,2.8823082645769933
898,61.9,1124.8640025583181,4996.46415642291,903.2029621219053,96.46260071858073,-3.4941856142332712,-38.28512950060589,-30.574322644583557,67.9334253655409,2.367502411978605,0.004340941775760183,0.022276433705952062,0.018431016318229375,0,0.9552972713743926,-4389.609929953277,29.331420906922215
899,61.79999999999999,1289.6210843545803,5008.033567349589,1256.6246034481906,103.18324250570313,-2.754138175621084,-46.51940605647869,-43.905364157096,68.09912932224177,2.381600953476693,0.00435565216342167,0.022350447922970484,0.018491970853669305,0,1.0855459514067036,-6324.196500957007,60.47628402487596
900,61.5,1186.3156180716417,5014.18722766862,1030.9073150749496,101.87500292692582,-4.513585717167048,-49.08643383169169,-44.54103572828464,68.29895932181067,2.395818478234454,0.00437054234710299,0.022425371613281116,0.018554039489626698,0,0.9979068722695573,-6419.291473773258,62.22812950700064
901,60.89999999999999,874.7962671097457,5011.689330152767,356.7153965103162,84.21887943286043,-4.376945157012524,-41.964035946501276,-23.183000764269494,68.45142161682946,2.407299102116404,0.004380372539438949,0.022475050488885033,0.01858682887779158,0,0.6991816608466717,-3326.660986979279,16.855493417375346
902,59.699999999999996,587.4929317403077,4938.50420530958,-243.30723369703094,-8.693443977713098,-8.946870691188815,-3.5316966082922185,-27.6523417826625,68.52964731174852,2.4127255513416,0.0043793591024566345,0.02246952825134205,0.018560592951648844,0,0.1646497619022891,-3972.479138070719,23.979117014918472
903,54.6,213.89832843074373,4582.568565290749,-943.492679804732,-4.020030499044313,-46.910878211316714,-17.136359538617803,-130.4588256737101,69.02969800016463,2.4146909467190967,0.004372650904156153,0.02243513460118829,0.018517855136630006,0,0.07724761467751749,-19182.108547564567,533.4656366763353
904,49.3,-202.92590973094562,4205.821331861445,-1730.9343341951922,-0.008072271772595155,-48.89679200952864,-3.247770007739843,-131.7710924731921,69.59399541352515,2.414817945189329,0.004371978427907851,0.022476019379562017,0.018481505755174696,0,0.0,-19418.64176441848,543.9549036317065
905,44.9,-225.28374553555233,3832.624422285571,-1664.7978343241218,-5.436292113255438e-05,-46.26958488198852,-1.5053803802339625,-115.21800541998145,70.1366071892519,2.4148179451714356,0.00436359338824381,0.022432912499484398,0.018446059988060898,0,0.0,-16948.24553453596,415.6572639404104
